Date, Price
Sun Dec 11 02:08:43 2022,273.81
Sun Dec 11 02:09:43 2022,273.8
Sun Dec 11 02:10:44 2022,273.9
Sun Dec 11 02:11:44 2022,273.94
Sun Dec 11 02:12:45 2022,273.96
Sun Dec 11 02:13:45 2022,274.12
Sun Dec 11 02:14:45 2022,274.03
Sun Dec 11 02:15:46 2022,274.09
Sun Dec 11 02:16:46 2022,274.13
Sun Dec 11 02:17:47 2022,274.16
Sun Dec 11 02:18:48 2022,274.13
Sun Dec 11 02:19:48 2022,274.11
Sun Dec 11 02:20:49 2022,274.1
Sun Dec 11 02:21:49 2022,273.98
Sun Dec 11 02:22:49 2022,273.95
Sun Dec 11 02:23:50 2022,274.02
Sun Dec 11 02:24:50 2022,273.98
Sun Dec 11 02:25:50 2022,274.02
Sun Dec 11 02:26:51 2022,274.04
Sun Dec 11 02:27:51 2022,274.12
Sun Dec 11 02:28:52 2022,274.13
Sun Dec 11 02:29:52 2022,274.12
Sun Dec 11 02:30:52 2022,274.13
Sun Dec 11 02:31:53 2022,274.16
Sun Dec 11 02:32:54 2022,274.19
Sun Dec 11 02:33:54 2022,274.18
Sun Dec 11 02:34:55 2022,274.16
Sun Dec 11 02:35:55 2022,274.15
Sun Dec 11 02:36:55 2022,274.15
Sun Dec 11 02:37:56 2022,274.29
Sun Dec 11 02:38:56 2022,274.37
Sun Dec 11 02:39:57 2022,274.45
Sun Dec 11 02:40:57 2022,274.42
Sun Dec 11 02:41:57 2022,274.43
Sun Dec 11 02:42:58 2022,274.45
Sun Dec 11 02:43:58 2022,274.43
Sun Dec 11 02:44:58 2022,274.3
Sun Dec 11 02:45:59 2022,274.31
Sun Dec 11 02:46:59 2022,274.37
Sun Dec 11 02:48:00 2022,274.35
Sun Dec 11 02:49:00 2022,274.43
Sun Dec 11 02:50:00 2022,274.39
Sun Dec 11 02:51:01 2022,274.38
Sun Dec 11 02:52:01 2022,274.49
Sun Dec 11 02:53:02 2022,274.47
Sun Dec 11 02:54:02 2022,274.51
Sun Dec 11 02:55:03 2022,274.53
Sun Dec 11 02:56:03 2022,274.49
Sun Dec 11 02:57:03 2022,274.53
Sun Dec 11 02:58:04 2022,274.4
Sun Dec 11 02:59:04 2022,274.26
Sun Dec 11 03:00:05 2022,274.24
Sun Dec 11 03:01:05 2022,274.23
Sun Dec 11 03:02:05 2022,274.29
Sun Dec 11 03:03:06 2022,274.17
Sun Dec 11 03:04:06 2022,274.18
Sun Dec 11 03:05:07 2022,274.19
Sun Dec 11 03:06:08 2022,274.22
Sun Dec 11 03:07:08 2022,274.25
Sun Dec 11 03:08:08 2022,274.18
Sun Dec 11 03:09:09 2022,274.3
Sun Dec 11 03:10:09 2022,274.3
Sun Dec 11 03:11:10 2022,274.31
Sun Dec 11 03:12:11 2022,274.34
